id,liability date,liability value,currency,payment date,payment value,original exchange rate,payment exchange rate,today exchange rate,original value in pln,paid value in foreign,remaining liability in foreign,remaining liability in pln
390,2009-05-08,6398,gbp,2020-10-21,6226,4.8768,5.0472,5.084,31201.7664,1233.5552385481058,5164.444761451894,26256.037167221428
391,2003-03-31,2255,eur,2021-12-10,9385,4.4052,4.6129,4.3463,9933.725999999999,2034.5119122460926,220.4880877539074,958.3073758048077
392,2004-11-04,5934,usd,2020-12-29,3522,3.3633,3.6778,4.0495,19957.822200000002,957.6377182010984,4976.362281798902,20151.779060144654
393,2003-02-14,2456,chf,2016-03-14,4535,2.8395,3.8983,4.5849,6973.812,1163.3276043403534,1292.6723956596466,5926.773666859914
394,2010-12-14,4753,eur,2017-06-02,9312,3.9911,4.1882,4.3463,18969.6983,2223.389522945418,2529.610477054582,10994.446016422331
395,2006-03-28,7899,gbp,2020-12-23,1883,5.7098,4.9542,5.084,45101.7102,380.0815469702475,7518.9184530297525,38226.18141520326
396,2004-08-09,9677,gbp,2021-03-02,5229,6.5742,5.2367,5.084,63618.5334,998.5296083411309,8678.47039165887,44121.34347119369
397,2008-09-23,6548,usd,2022-05-27,9389,2.2492,4.2966,4.0495,14727.7616,2185.216217474282,4362.7837825257175,17667.092927337893
398,2010-04-22,4573,chf,2017-10-23,4954,2.6974,3.6564,4.5849,12335.2102,1354.8845859315172,3218.115414068483,14754.737361962589
399,2008-10-14,8727,chf,2015-05-12,2886,2.259,3.9399,4.5849,19714.292999999998,732.5059011650042,7994.494098834995,36653.95599374857
400,2009-08-06,5017,eur,2019-08-30,3337,4.1363,4.3844,4.3463,20751.8171,761.107563178542,4255.8924368214575,18497.385298157104
401,2010-04-08,5898,usd,2018-02-16,5236,2.8975,3.3173,4.0495,17089.454999999998,1578.3920658366744,4319.607934163326,17492.25232939439
402,2004-03-16,2957,usd,2023-08-07,1276,3.829,4.0347,4.0495,11322.353000000001,316.25647507869235,2640.7435249213077,10693.690904168836
403,2003-06-12,8874,chf,2019-01-07,2948,2.8997,3.8245,4.5849,25731.9378,770.8197149954242,8103.180285004576,37152.271288717486
404,2012-08-16,3783,eur,2023-07-03,9906,4.082,4.4321,4.3463,15442.206,2235.057873242932,1547.9421267570679,6727.820865524244
405,2010-12-14,1512,usd,2018-09-13,5963,2.9708,3.713,4.0495,4491.8496000000005,1605.978992728252,-93.97899272825202,-380.56793105305655
406,2007-06-19,4958,usd,2021-07-23,7511,2.8414,3.8851,4.0495,14087.6612,1933.2835705644643,3024.7164294355357,12248.589180999203
407,2011-10-11,5592,usd,2023-02-20,1574,3.1936,4.4515,4.0495,17858.6112,353.5886779737167,5238.411322026283,21212.946648545436
408,2004-03-26,4081,eur,2015-09-16,1152,4.7585,4.1994,4.3463,19419.4385,274.3249035576511,3806.675096442349,16544.951971667382
409,2002-12-30,3831,eur,2015-05-13,3480,4.0001,4.0765,4.3463,15324.3831,853.6734944192322,2977.326505580768,12940.354191205692
410,2007-04-16,9273,eur,2013-10-04,6445,3.8248,4.2065,4.3463,35467.3704,1532.1526209437775,7740.847379056222,33644.04496359206
411,2008-08-01,2599,usd,2015-06-30,8424,2.0665,3.7645,4.0495,5370.8335,2237.7473768096693,361.2526231903307,1462.8924976092444
412,2010-10-04,4126,chf,2020-02-24,5891,2.9614,4.0542,4.5849,12218.7364,1453.0610231365006,2672.938976863499,12255.157915021458
413,2004-01-13,6419,usd,2018-11-05,5730,3.6868,3.7907,4.0495,23665.569199999998,1511.5941646661565,4907.405835333843,19872.539930184397
414,2005-09-07,4012,gbp,2021-10-12,2194,5.7698,5.3936,5.084,23148.4376,406.77840403441115,3605.2215959655887,18328.94659388905
415,2002-12-24,1818,gbp,2015-09-09,7523,6.1657,5.779,5.084,11209.2426,1301.7823152794601,516.2176847205399,2624.4507091192245
416,2008-01-24,3625,gbp,2023-06-28,4884,4.8549,5.1764,5.084,17599.0125,943.5128660845374,2681.4871339154624,13632.68058882621
417,2007-10-31,5609,chf,2015-07-22,4230,2.1658,3.9269,4.5849,12147.9722,1077.1855662227204,4531.814433777279,20777.915997425447
418,2006-08-10,1533,eur,2015-06-08,5583,3.8635,4.1559,4.3463,5922.7455,1343.3913231790948,189.6086768209052,824.0961920667004
419,2002-07-16,7032,usd,2019-01-22,9119,4.1668,3.7727,4.0495,29300.9376,2417.1018103745328,4614.898189625467,18688.03021888833
420,2006-06-05,6357,eur,2021-06-30,7955,3.9536,4.5208,4.3463,25133.0352,1759.6443107414616,4597.355689258538,19981.487032224388
421,2009-04-03,5150,usd,2021-05-20,3376,3.3078,3.7077,4.0495,17035.17,910.5375300051245,4239.462469994875,17167.70327224425
422,2010-02-26,9955,gbp,2023-08-23,3399,4.4615,5.2539,5.084,44414.2325,646.9479814994576,9308.052018500543,47322.136462056755
423,2004-03-17,9573,gbp,2020-02-24,1360,6.9883,5.1293,5.084,66898.9959,265.1433918858324,9307.856608114167,47321.14299565242
424,2010-02-02,7203,gbp,2017-06-30,5385,4.5542,4.8132,5.084,32803.9026,1118.798304662179,6084.201695337821,30932.081419097478
425,2011-03-18,8556,eur,2019-01-30,7561,4.0615,4.2952,4.3463,34750.193999999996,1760.3371205066119,6795.662879493388,29535.989573142113
426,2009-08-14,6334,gbp,2022-01-21,7946,4.7729,5.421,5.084,30231.5486,1465.7812211769046,4868.218778823095,24750.02427153661
427,2011-12-08,7222,eur,2018-05-04,4185,4.4692,4.2771,4.3463,32276.5624,978.4667181033878,6243.533281896613,27136.26870310725
428,2004-08-18,1528,chf,2018-04-05,9123,2.8943,3.5681,4.5849,4422.4904,2556.822958997786,-1028.822958997786,-4717.0503847089485
429,2012-02-13,7271,gbp,2016-12-22,7725,4.9968,5.2072,5.084,36331.732800000005,1483.5228145644492,5787.477185435551,29423.53401075434
430,2003-10-22,1971,usd,2014-12-22,2893,3.9459,3.4767,4.0495,7777.3688999999995,832.1109097707596,1138.8890902292405,4611.93137088331
431,2003-04-28,3579,chf,2020-08-13,8587,2.8432,4.0887,4.5849,10175.8128,2100.178540856507,1478.821459143493,6780.248508027002
432,2003-06-10,5349,gbp,2017-03-21,4650,6.256,4.9201,5.084,33463.344000000005,945.1027418141908,4403.897258185809,22389.41366061665
433,2012-09-17,9894,eur,2018-07-05,3786,4.0887,4.3833,4.3463,40453.5978,863.7328040517418,9030.267195948258,39248.250313749915
434,2004-09-30,6277,gbp,2013-10-14,8466,6.3932,4.9422,5.084,40130.1164,1713.002306665048,4563.997693334952,23203.364272914892
435,2007-09-28,6663,usd,2018-07-25,6906,2.6647,3.6793,4.0495,17754.896099999998,1876.9874704427473,4786.0125295572525,19380.957738442095
436,2009-03-10,3402,gbp,2016-07-12,8194,5.1626,5.2339,5.084,17563.1652,1565.5629645197653,1836.4370354802347,9336.445888381513
437,2007-03-06,2555,eur,2016-06-23,5963,3.903,4.3806,4.3463,9972.165,1361.2290553805415,1193.7709446194585,5188.486656599553
438,2003-08-06,4507,eur,2015-10-27,8706,4.381,4.2709,4.3463,19745.167,2038.446229132033,2468.5537708679667,10729.075254323445
439,2012-08-07,5998,chf,2015-10-21,4287,3.3675,3.9411,4.5849,20198.265,1087.7673745908503,4910.2326254091495,22512.92556423841
440,2005-09-22,6426,eur,2014-12-19,9331,3.9065,4.2705,4.3463,25103.168999999998,2184.9900480037463,4241.009951996253,18432.701554361316
441,2003-12-16,4447,eur,2021-12-20,8006,4.6344,4.6381,4.3463,20609.1768,1726.1378581746837,2720.862141825316,11825.683127015373
442,2005-08-09,5926,usd,2019-12-30,8477,3.2658,3.8027,4.0495,19353.1308,2229.205564467352,3696.794435532648,14970.16906668946
443,2012-01-04,3980,usd,2017-11-20,2348,3.432,3.5909,4.0495,13659.36,653.8750731014509,3326.1249268985493,13469.142891475676
444,2009-05-26,3572,gbp,2022-09-01,5831,5.0447,5.4464,5.084,18019.6684,1070.6154524089307,2501.3845475910693,12717.039039952995
445,2008-06-25,8590,gbp,2014-06-30,5982,4.2423,5.1885,5.084,36441.357,1152.9343740965596,7437.06562590344,37810.041642093085
446,2009-12-01,2074,chf,2015-04-07,8226,2.7381,3.8872,4.5849,5678.8194,2116.176167935789,-42.17616793578918,-193.37351236879982
447,2004-07-30,9086,gbp,2015-01-09,5279,6.5917,5.4835,5.084,59892.186200000004,962.7063007203428,8123.293699279657,41298.82516713777
448,2011-12-22,2802,usd,2019-03-12,7194,3.3933,3.8116,4.0495,9508.0266,1887.3963689789066,914.6036310210934,3703.687403819918
449,2012-08-13,7891,eur,2016-09-12,9791,4.0823,4.346,4.3463,32213.4293,2252.876208007363,5638.123791992637,24504.9774371376
450,2010-10-20,9322,eur,2017-02-22,5481,3.97,4.2977,4.3463,37008.340000000004,1275.33331782116,8046.66668217884,34973.227400753894
451,2007-11-14,4878,eur,2013-06-24,5259,3.6345,4.3432,4.3463,17729.091,1210.8583532878981,3667.1416467121016,15938.497739104809
452,2011-08-29,7176,gbp,2019-04-16,6559,4.6963,4.9476,5.084,33700.6488,1325.6932654216184,5850.306734578382,29742.959438596492
453,2009-05-29,1728,gbp,2014-08-12,6380,5.1148,5.2772,5.084,8838.374399999999,1208.9744561509892,519.0255438490108,2638.7258649283704
454,2008-06-09,7768,usd,2013-05-31,1091,2.1447,3.2953,4.0495,16660.029599999998,331.0775953630929,7436.922404636907,30115.817277577156
455,2006-06-27,9690,chf,2023-12-05,1829,2.5977,4.5689,4.5849,25171.713,400.3151743308017,9289.6848256692,42592.27595721071
456,2012-04-19,3406,gbp,2020-11-26,3908,5.1183,5.0221,5.084,17432.929799999998,778.1605304553872,2627.8394695446127,13359.93586316481
457,2009-03-13,4190,chf,2015-03-23,4536,2.9292,3.9055,4.5849,12273.348,1161.4389962872872,3028.5610037127126,13885.649345922417
458,2011-06-30,3738,eur,2015-11-02,7984,3.9866,4.249,4.3463,14901.9108,1879.030360084726,1858.969639915274,8079.639745963756
459,2008-08-29,1177,eur,2023-04-26,6494,3.346,4.5887,4.3463,3938.242,1415.215638416109,-238.21563841610896,-1035.3566292479345
460,2011-03-18,2739,gbp,2017-04-18,7101,4.6407,5.0108,5.084,12710.8773,1417.1389798036244,1321.8610201963756,6720.341426678373
461,2005-09-02,6294,gbp,2019-05-23,2214,5.8127,4.8852,5.084,36585.1338,453.2056005895357,5840.794399410464,29694.5987266028
462,2008-01-21,2939,eur,2021-12-21,3169,3.6395,4.6238,4.3463,10696.4905,685.3670141442103,2253.6329858557897,9794.965046425019
463,2003-05-20,5127,eur,2017-05-30,9874,4.3226,4.1739,4.3463,22161.970200000003,2365.6532259996648,2761.3467740003352,12001.641483837659
464,2009-04-10,1511,chf,2017-07-06,8609,2.8662,3.8688,4.5849,4330.8282,2225.237799834574,-714.2377998345742,-3274.708888461539
465,2008-12-30,9611,chf,2014-10-22,6916,2.7618,3.5003,4.5849,26543.6598,1975.8306430877353,7635.169356912264,35006.487984507046
466,2005-11-29,9935,chf,2021-11-03,1864,2.5154,4.3554,4.5849,24990.499,427.97446847591493,9507.025531524085,43588.76135948478
467,2007-07-20,1627,usd,2016-04-12,4119,2.7236,3.749,4.0495,4431.2972,1098.6929847959454,528.3070152040546,2139.379258068819
468,2010-04-14,6562,chf,2016-03-31,6316,2.6898,3.904,4.5849,17650.4676,1617.827868852459,4944.172131147541,22668.534804098363
469,2006-12-29,4968,chf,2019-01-17,5137,2.3842,3.7921,4.5849,11844.7056,1354.6583687139052,3613.3416312860945,16566.810045283615
470,2012-09-03,4197,eur,2013-07-29,2086,4.1981,4.2319,4.3463,17619.4257,492.92280063328525,3704.077199366715,16099.030731607554
471,2008-10-13,5600,eur,2015-03-25,6644,3.5484,4.0927,4.3463,19871.04,1623.3782099836294,3976.6217900163706,17283.591285948154
472,2012-01-27,8708,chf,2022-10-18,8323,3.4966,4.9091,4.5849,30448.392799999998,1695.4227862540997,7012.577213745901,32151.96526730358
473,2012-04-23,9885,eur,2021-08-19,3089,4.2033,4.5843,4.3463,41549.6205,673.8215212791484,9211.17847872085,40034.545022064434
474,2002-11-14,8771,gbp,2018-10-08,6877,6.2504,4.9058,5.084,54822.2584,1401.8101023278568,7369.189897672143,37464.961439765175
475,2009-11-18,6386,usd,2023-01-27,2471,2.7367,4.3252,4.0495,17476.5662,571.3030611301211,5814.696938869879,23546.615253953576
476,2002-03-13,6167,usd,2020-09-23,5895,4.163,3.8399,4.0495,25673.221,1535.1962290684653,4631.803770931535,18756.48937038725
477,2010-06-30,8299,chf,2020-01-30,2317,3.1345,4.0027,4.5849,26013.215500000002,578.8592699927549,7720.140730007245,35396.07323301022
478,2006-09-01,1404,chf,2016-01-20,3629,2.5065,4.0822,4.5849,3519.1259999999997,888.9814315810102,515.0185684189898,2361.3086343442264
479,2011-07-18,1668,chf,2016-02-01,6997,3.5204,3.973,4.5849,5872.0271999999995,1761.1376793355148,-93.1376793355148,-427.0269459854018
480,2002-07-30,1223,usd,2017-06-23,8294,4.1453,3.7824,4.0495,5069.7019,2192.7876480541454,-969.7876480541454,-3927.1550807952617
481,2011-09-23,9292,usd,2021-07-02,4821,3.3171,3.8263,4.0495,30822.4932,1259.963933826412,8032.036066173589,32525.73004996995
482,2008-12-03,8542,eur,2018-05-18,9308,3.8457,4.2958,4.3463,32849.9694,2166.7675403882863,6375.232459611714,27708.672839210394
483,2008-12-12,3781,eur,2018-03-16,2347,3.9689,4.2162,4.3463,15006.4109,556.6623974194773,3224.337602580523,14013.938522095727
484,2008-03-10,4989,chf,2019-11-18,5417,2.2717,3.9133,4.5849,11333.5113,1384.2536989241817,3604.7463010758183,16527.40131580252
485,2009-03-23,5038,usd,2014-10-08,2638,3.3533,3.305,4.0495,16893.9254,798.1845688350983,4239.815431164901,17169.132588502267
486,2012-05-17,6621,gbp,2020-05-21,8518,5.4342,5.0543,5.084,35979.8382,1685.2976673327662,4935.702332667233,25093.110659280213
487,2007-10-02,2664,usd,2019-09-30,6685,2.6543,4.0,4.0495,7071.055200000001,1671.25,992.75,4020.141125
488,2009-06-10,1510,eur,2020-07-21,8160,4.4729,4.4417,4.3463,6754.079,1837.1344305108405,-327.1344305108405,-1421.824375329266
489,2011-02-18,9338,usd,2019-03-05,1304,2.8803,3.7977,4.0495,26896.2414,343.36572135766386,8994.634278642336,36423.77151136214
490,2003-05-22,7284,usd,2021-01-21,3110,3.7061,3.7312,4.0495,26995.2324,833.5120068610635,6450.487993138937,26121.251128216125
491,2009-07-16,7984,chf,2019-08-16,6287,2.8354,4.0093,4.5849,22637.833599999998,1568.1041578330382,6415.895842166961,29416.2408467513
492,2002-10-24,9515,chf,2023-09-14,7245,2.716,4.8261,4.5849,25842.74,1501.212158886057,8013.787841113943,36742.415872723315
493,2002-08-02,6551,usd,2014-04-17,9362,4.2108,3.0317,4.0495,27584.9508,3088.036415212587,3462.963584787413,14023.271036596629
494,2010-02-12,9696,usd,2019-12-04,8928,2.9428,3.8647,4.0495,28533.3888,2310.1405024969595,7385.859497503041,29909.038035138565
495,2008-01-25,6301,chf,2016-01-18,1825,2.2433,4.0945,4.5849,14135.033300000001,445.71986811576505,5855.280131884235,26845.87387667603
496,2006-08-29,9348,usd,2017-02-20,4946,3.0821,4.0692,4.0495,28811.4708,1215.4723287132604,8132.52767128674,32932.670804875655
497,2004-08-27,9960,chf,2016-02-16,4636,2.906,3.9938,4.5849,28943.760000000002,1160.7992388201712,8799.200761179829,40343.4555699334
498,2006-02-09,8748,usd,2015-05-12,9157,3.1896,3.6447,4.0495,27902.6208,2512.4152879523695,6235.58471204763,25251.000291436878
499,2011-11-24,4079,usd,2014-09-02,3591,3.3486,3.2112,4.0495,13658.9394,1118.273542600897,2960.7264573991033,11989.46178923767
500,2009-07-07,3203,chf,2020-03-31,4620,2.8792,4.3001,4.5849,9222.0776,1074.3936187530524,2128.6063812469474,9759.44739737913
501,2002-10-29,3633,usd,2019-12-04,3828,4.0499,3.8647,4.0495,14713.2867,990.5037907211426,2642.4962092788574,10700.788399474734
502,2004-03-09,3787,chf,2014-10-29,4061,3.0304,3.5039,4.5849,11476.124800000001,1158.9942635349182,2628.005736465082,12049.143501118755
503,2006-01-12,6818,chf,2013-10-18,5790,2.4489,3.3824,4.5849,16696.6002,1711.802270577105,5106.197729422895,23411.40596963103
504,2002-10-08,2065,eur,2013-04-18,6865,4.0823,4.115,4.3463,8429.9495,1668.2867557715674,396.7132442284326,1724.2347733900367
505,2010-01-12,4415,chf,2015-07-22,5695,2.764,3.9269,4.5849,12203.06,1450.2533805291707,2964.7466194708295,13593.066775611807
506,2004-09-02,9627,eur,2013-02-12,3202,4.4393,4.1686,4.3463,42737.1411,768.1235906539366,8858.876409346063,38503.3345379408
507,2008-11-25,9450,usd,2023-09-12,5703,2.9891,4.3711,4.0495,28246.995000000003,1304.70590926769,8145.29409073231,32984.36842042049
508,2002-04-18,2301,usd,2022-02-25,1087,4.0389,4.1683,4.0495,9293.5089,260.777775112156,2040.222224887844,8261.879899683325
509,2011-04-19,6148,eur,2021-07-14,3137,3.9815,4.5904,4.3463,24478.262,683.3827117462531,5464.617288253747,23750.866119937262
510,2002-11-06,7988,chf,2020-10-27,2061,2.7102,4.2742,4.5849,21649.0776,482.1954985728323,7505.804501427167,34413.36305859342
511,2004-01-14,9609,eur,2021-07-27,8671,4.7335,4.5954,4.3463,45484.2015,1886.886886886887,7722.113113113113,33562.620223523525
512,2010-09-24,4907,usd,2021-07-05,8402,2.9704,3.7979,4.0495,14575.7528,2212.275204718397,2694.724795281603,10912.288058492852
513,2002-08-09,2614,chf,2013-01-29,4982,2.7876,3.3763,4.5849,7286.7864,1475.5797766786127,1138.4202233213873,5219.542881906229
514,2006-09-28,7748,gbp,2013-10-14,5112,5.885,4.9422,5.084,45596.979999999996,1034.3571688721622,6713.642831127838,34132.16015345392
515,2011-03-25,1203,chf,2016-07-07,6675,3.1073,4.0984,4.5849,3738.0819,1628.6843646300997,-425.6843646300997,-1951.7202433925443
516,2009-10-27,2134,eur,2016-12-01,7011,4.2013,4.462,4.3463,8965.5742,1571.268489466607,562.731510533393,2445.799964231286
517,2002-03-13,5486,gbp,2016-10-17,9605,5.8768,4.7803,5.084,32240.1248,2009.2881199924689,3476.7118800075314,17675.603197958288
518,2006-05-18,1377,gbp,2015-03-02,8478,5.8253,5.7134,5.084,8021.4381,1483.880001400217,-106.880001400217,-543.3779271187032
519,2003-06-05,2883,eur,2023-08-17,2778,4.4604,4.4681,4.3463,12859.3332,621.7407846735749,2261.259215326425,9828.110927573241
520,2009-01-16,2519,eur,2018-09-11,4640,4.1522,4.3077,4.3463,10459.3918,1077.1409336769043,1441.8590663230957,6266.752059960071
521,2004-02-26,9750,eur,2018-01-04,9714,4.8366,4.1515,4.3463,47156.85,2339.877152836324,7410.122847163676,32206.616930627486
522,2004-09-28,6414,gbp,2018-04-24,4821,6.4265,4.8002,5.084,41219.570999999996,1004.3331527853005,5409.666847214699,27502.74625123953
523,2004-03-08,2730,eur,2014-12-18,1745,4.815,4.2365,4.3463,13144.95,411.8966127699752,2318.103387230025,10075.172751917858
524,2006-05-09,4576,gbp,2023-06-28,2672,5.5951,5.1764,5.084,25603.177600000003,516.188857120779,4059.811142879221,20640.079850397957
525,2010-01-29,2305,usd,2023-11-27,4939,2.9083,3.9769,4.0495,6703.6315,1241.9221001282406,1063.0778998717594,4304.93395553069
526,2005-07-27,6031,chf,2022-05-27,1866,2.6359,4.4814,4.5849,15897.1129,416.3877359753649,5614.612264024635,25742.43576932655
527,2004-12-22,7777,gbp,2023-09-15,6916,5.8973,5.4005,5.084,45863.3021,1280.6221646143874,6496.377835385612,33027.58491510045
528,2010-05-19,9563,gbp,2015-05-12,9256,4.7946,5.6978,5.084,45850.7598,1624.4866439678472,7938.513356032153,40359.40190206746
529,2008-03-04,3861,eur,2021-09-30,5123,3.5221,4.6329,4.3463,13598.8281,1105.7868721535108,2755.2131278464894,11974.982817559197
530,2005-06-30,9345,chf,2018-12-27,4158,2.6072,3.7938,4.5849,24364.284000000003,1095.9987347777953,8249.001265222205,37820.84590091729
531,2008-10-23,7355,eur,2020-11-30,4805,3.8212,4.4779,4.3463,28104.926,1073.04763393555,6281.95236606445,27303.24956862592
532,2012-08-08,7309,eur,2020-07-23,2342,4.0918,4.4108,4.3463,29906.966200000003,530.969438650585,6778.030561349415,29459.354228792963
533,2012-07-04,1709,usd,2019-11-12,7684,3.3415,3.878,4.0495,5710.6235,1981.4337287261474,-272.43372872614736,-1103.2203844765338
534,2008-08-05,8923,chf,2014-12-04,7805,1.9735,3.451,4.5849,17609.5405,2261.6632860040568,6661.336713995943,30541.5627
535,2010-10-18,1256,gbp,2022-02-15,3608,4.4898,5.3856,5.084,5639.1888,669.9346405228758,586.0653594771242,2979.556287581699
536,2005-02-07,9303,usd,2018-10-24,7059,3.0822,3.7698,4.0495,28673.706599999998,1872.513130670062,7430.486869329938,30089.75657735158
537,2003-10-20,1022,usd,2021-04-06,8048,3.9505,3.8973,4.0495,4037.411,2065.0193723860107,-1043.0193723860107,-4223.70694847715
538,2008-11-18,2556,gbp,2016-01-26,2650,4.5868,5.8958,5.084,11723.8608,449.47250585162317,2106.5274941483767,10709.585780250347
539,2008-01-03,9335,usd,2020-02-19,5060,2.455,3.9556,4.0495,22917.425,1279.1991101223582,8055.800889877642,32621.965703559512
540,2005-07-07,5561,gbp,2018-02-20,8027,6.0332,4.7042,5.084,33550.6252,1706.3475192381275,3854.6524807618725,19597.053212193357
541,2005-08-22,4402,usd,2020-04-20,4838,3.311,4.1525,4.0495,14575.021999999999,1165.0812763395545,3236.9187236604457,13107.902371462975
542,2011-02-03,5323,gbp,2016-07-14,4928,4.6211,5.2455,5.084,24598.1153,939.471928319512,4383.528071680488,22285.8567164236
543,2011-08-10,9265,usd,2015-10-15,7328,2.8485,3.6948,4.0495,26391.3525,1983.3279203204504,7281.67207967955,29487.13108666234
544,2003-11-12,8739,eur,2023-10-12,7987,4.5892,4.5329,4.3463,40105.0188,1762.0066624015533,6976.9933375984465,30324.10614320413
545,2005-02-24,7719,usd,2019-09-04,3993,2.9757,3.9414,4.0495,22969.4283,1013.0917947937281,6705.908205206272,27155.5752769828
546,2008-09-05,5510,chf,2013-11-18,3929,2.1636,3.3909,4.5849,11921.436000000002,1158.689433483736,4351.310566516264,19950.32381642042
547,2009-01-22,8601,chf,2020-07-20,1132,2.8582,4.1513,4.5849,24583.3782,272.68566473152987,8328.314335268471,38184.488395772416
548,2011-02-11,1985,gbp,2018-10-22,8513,4.6702,4.8642,5.084,9270.347000000002,1750.133629373792,234.86637062620798,1194.0606282636413
549,2009-09-21,9764,eur,2013-03-07,8223,4.1498,4.1472,4.3463,40518.6472,1982.783564814815,7781.216435185185,33819.500992245376
550,2009-03-19,7059,chf,2020-09-02,2401,2.9473,4.0742,4.5849,20804.9907,589.3181483481419,6469.681851651858,29662.844321638604
551,2004-08-27,2249,gbp,2021-05-06,2567,6.6647,5.2908,5.084,14988.9103,485.1818250548121,1763.8181749451878,8967.251601421334
552,2009-07-09,3358,chf,2021-03-26,6837,2.8784,4.1814,4.5849,9665.6672,1635.0982924379393,1722.9017075620607,7899.332039001292
553,2007-09-07,3716,chf,2018-09-06,5507,2.3202,3.8309,4.5849,8621.8632,1437.5212091153514,2278.4787908846483,10446.597408327025
554,2007-07-30,5558,eur,2020-07-30,9748,3.7999,4.409,4.3463,21119.8442,2210.932184168746,3347.067815831254,14547.36084794738
555,2012-03-21,7456,eur,2023-09-19,1700,4.1364,4.6458,4.3463,30840.9984,365.92190795987773,7090.078092040122,30815.606411433986
556,2012-07-27,8153,chf,2017-06-22,9490,3.4523,3.905,4.5849,28146.6019,2430.2176696542897,5722.78233034571,26238.384706402045
557,2003-04-23,1995,chf,2023-08-24,4782,2.8284,4.683,4.5849,5642.657999999999,1021.1402946828956,973.8597053171044,4465.049362908392
558,2005-10-21,5708,gbp,2014-06-23,9320,5.7635,5.2134,5.084,32898.058,1787.7009245406068,3920.299075459393,19930.800499635552
559,2009-05-27,4178,usd,2022-02-01,8824,3.1714,4.0689,4.0495,13250.1092,2168.6450883531174,2009.3549116468826,8136.882714714051
560,2011-07-28,8264,usd,2020-09-24,1453,2.788,3.8833,4.0495,23040.032,374.16630185666827,7889.833698143331,31949.88156063142
561,2008-09-10,3214,chf,2017-09-25,6971,2.1752,3.6887,4.5849,6991.092799999999,1889.8256838452571,1324.1743161547429,6071.206822137881
562,2009-08-11,4793,usd,2019-02-18,2736,2.9165,3.8286,4.0495,13978.7845,714.6215326751293,4078.3784673248706,16515.393603432065
563,2002-11-25,1733,gbp,2023-01-09,8285,6.2033,5.3515,5.084,10750.318899999998,1548.1640661496776,184.83593385032236,939.7058876950388
564,2007-05-15,7836,chf,2014-10-23,3499,2.2895,3.5046,4.5849,17940.521999999997,998.4021000970154,6837.597899902985,31349.7026112652
565,2005-02-11,1759,eur,2016-04-01,4721,4.0352,4.2387,4.3463,7097.916799999999,1113.784886875693,645.215113124307,2804.2984461721758
566,2007-01-23,9555,usd,2013-02-15,5187,2.9747,3.1398,4.0495,28423.2585,1652.0160519778328,7902.983948022167,32003.133497515766
567,2005-10-25,2939,gbp,2014-01-02,2253,5.8012,5.0167,5.084,17049.7268,449.1000059800267,2489.8999940199733,12658.651569597543
568,2009-03-20,6780,gbp,2020-02-05,3287,4.9327,5.0504,5.084,33443.706,650.8395374623792,6129.16046253762,31160.65179154126
569,2007-11-08,9565,chf,2014-02-17,9898,2.1942,3.3917,4.5849,20987.523,2918.3005572426805,6646.699442757319,30474.452275098032
570,2008-03-19,1707,usd,2023-01-04,7932,2.2442,4.3998,4.0495,3830.8494000000005,1802.8092186008455,-95.8092186008455,-387.97943072412386
571,2006-02-10,7414,eur,2021-12-09,1592,3.7898,4.6226,4.3463,28097.5772,344.39492926058927,7069.605070739411,30726.6245189547
572,2010-10-27,1409,gbp,2023-04-17,8518,4.5146,5.231,5.084,6361.0714,1628.3693366469126,-219.36933664691264,-1115.2737075129037
573,2006-08-10,2901,chf,2013-08-20,3332,2.4536,3.4513,4.5849,7117.893599999999,965.4333149827602,1935.5666850172397,8874.379694135543
574,2011-06-15,9891,chf,2022-05-11,5975,3.2366,4.47,4.5849,32013.210600000002,1336.68903803132,8554.31096196868,39220.660329530205
575,2011-10-20,5379,chf,2014-11-07,1841,3.5197,3.5078,4.5849,18932.4663,524.83037801471,4854.16962198529,22255.88229984036
576,2007-08-14,5308,chf,2019-02-15,6376,2.3058,3.8081,4.5849,12239.1864,1674.3257792599984,3633.6742207400016,16660.032934670835
577,2003-06-12,5354,chf,2015-03-18,8531,2.8997,3.896,4.5849,15524.9938,2189.681724845996,3164.318275154004,14508.082859753593
578,2003-02-06,1750,chf,2020-11-10,8388,2.8397,4.1669,4.5849,4969.475,2013.0072715927909,-263.00727159279086,-1205.862039525787
579,2007-06-15,9428,usd,2017-12-18,5568,2.8625,3.574,4.0495,26987.649999999998,1557.9182988248463,7870.081701175153,31869.895848908785
580,2005-12-23,7808,chf,2022-12-09,4047,2.4671,4.7474,4.5849,19263.1168,852.4666133041244,6955.533386695875,31890.42502466192
581,2010-12-30,5321,eur,2016-12-05,4988,3.9704,4.4897,4.3463,21126.4984,1110.987371093837,4210.012628906163,18297.977889014855
582,2005-01-18,3093,eur,2015-12-01,7799,4.081,4.2651,4.3463,12622.533000000001,1828.562050127781,1264.437949872219,5495.626661529625
583,2004-03-10,5297,gbp,2013-04-26,5352,7.0425,4.9316,5.084,37304.122500000005,1085.2461675723903,4211.75383242761,21412.55648406197
584,2007-11-21,4647,chf,2017-10-09,6439,2.2527,3.7541,4.5849,10468.2969,1715.1913907461176,2931.8086092538824,13442.049292568126
585,2003-11-12,4639,chf,2015-03-23,5611,2.9287,3.9055,4.5849,13586.239300000001,1436.6918448342083,3202.3081551657915,14682.262660619637
